4,0,2,0,0,1,11,1,2,4,1,2,5,6,0,1,15,0,3,2,4,4,10,15,1,1,3,0,1,4,14,3,0,4,0,0,2,4,2,4,0,0,0,2,3,0,4,0,0,14,4,0,0,3,2,7,4,2,0,1,0,0,0,0,3,0,1,4,4,2,0,3,4,0,3,11,3,1,1,3,7,1,3,2,4,7,0,6,1,0,3,2,5,1,1
4,0,1,0,0,0,4,4,4,0,1,2,7,7,3,3,15,1,9,7,3,3,6,7,0,2,0,4,1,0,1,0,0,5,1,1,0,0,6,1,2,4,1,3,2,1,1,0,1,13,4,0,0,9,4,2,4,0,3,0,1,0,0,0,2,0,1,2,5,0,0,2,8,0,5,16,7,7,6,0,6,1,0,3,3,7,0,1,1,0,3,0,0,0,1
4,0,0,1,0,0,8,1,3,0,0,2,5,2,0,1,16,0,11,2,2,4,14,8,3,3,0,1,0,1,1,1,0,2,2,2,0,0,4,3,1,3,0,0,3,2,4,0,2,13,4,0,0,8,3,1,2,0,3,0,0,0,0,0,5,1,0,5,8,2,0,1,0,0,0,11,1,5,0,2,6,1,0,2,5,8,0,0,0,1,2,0,4,0,0
4,0,0,0,0,1,6,2,6,0,0,8,2,0,0,6,15,0,14,0,1,3,10,12,5,4,0,1,0,2,2,1,0,7,3,0,0,0,0,1,0,0,4,0,3,0,8,1,2,20,5,9,1,6,2,2,1,0,3,0,0,1,0,0,2,0,3,5,0,0,2,3,1,0,0,5,9,6,1,0,9,4,1,0,9,4,0,2,2,0,0,0,1,0,1
4,0,0,3,0,0,4,0,4,4,1,0,1,1,0,2,17,0,5,1,1,3,5,5,1,0,3,0,0,0,0,2,0,1,0,2,0,0,1,5,0,1,0,0,4,0,3,1,2,14,3,0,0,11,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,0,2,3,0,1,8,1,0,3,3,4,0,1,1,5,5,0,1,0,0,4,0,3,3,1
4,0,0,0,0,0,2,4,4,0,1,3,5,1,0,3,16,0,12,0,1,2,5,1,2,4,0,0,0,0,0,1,0,3,1,0,0,0,0,2,0,1,4,0,0,0,2,0,0,11,4,1,1,8,8,1,0,0,2,0,0,0,1,0,1,1,0,3,4,0,2,2,3,0,2,11,3,11,2,1,7,1,0,0,3,5,0,0,0,0,0,0,1,0,0
4,0,0,3,0,0,2,2,6,5,4,3,4,1,1,0,15,1,11,2,5,10,8,13,2,2,1,3,2,0,6,0,0,5,0,0,0,2,2,5,0,0,1,6,8,0,0,1,0,27,1,3,0,13,2,1,7,0,0,0,2,6,0,1,0,0,2,4,11,2,0,6,6,0,2,15,0,0,7,1,8,5,2,1,9,15,0,2,2,0,7,1,6,1,0
4,0,1,0,0,0,3,0,3,4,0,1,7,2,0,0,16,2,1,1,3,7,8,9,5,1,1,0,0,1,3,2,0,2,1,2,0,1,6,5,1,1,2,2,4,1,6,0,3,15,1,2,1,13,0,1,4,7,1,0,0,1,1,0,1,0,1,6,10,0,4,2,2,0,5,13,0,6,3,0,8,3,2,2,7,8,0,2,1,0,2,0,2,4,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,0,7,2,3,4,0,3,2,6,5,4,3,15,0,12,0,2,3,5,6,7,0,0,0,2,1,0,5,4,3,1,2,4,0,1,0,4,3,4,1,2,1,10,0,0,10,4,0,0,8,2,1,3,5,0,0,4,5,6,0,0,1,4,2,7,2,4,6,3,0,9,14,6,4,5,1,5,2,1,7,9,1,0,1,1,1,3,1,4,3,3
6,0,0,2,0,0,0,5,2,1,0,3,1,5,2,1,17,1,8,1,4,2,2,8,2,1,0,0,0,2,0,3,0,0,0,1,0,0,2,0,0,7,1,2,2,0,9,0,2,6,3,1,0,9,0,2,4,5,0,0,2,0,2,0,0,0,0,0,1,1,1,2,3,0,0,3,7,2,3,6,6,0,2,9,1,5,0,0,1,1,0,0,5,5,0
6,0,0,0,0,0,0,4,5,0,0,4,4,14,1,1,14,0,5,0,3,7,6,1,4,1,0,0,2,2,2,4,0,0,0,0,0,2,0,2,0,7,2,1,1,0,3,0,0,6,2,0,0,2,0,4,3,7,1,0,4,0,3,0,0,0,0,1,1,0,1,5,3,0,0,9,5,1,2,3,6,0,3,7,1,2,0,1,2,1,1,0,3,2,3
6,0,0,0,0,1,1,3,2,2,0,1,3,3,2,0,13,0,9,1,5,3,4,2,2,0,0,2,2,1,0,3,2,1,1,1,1,1,0,2,0,6,2,0,1,1,1,0,0,18,5,3,1,6,2,1,2,6,1,0,3,1,2,0,0,1,0,1,1,2,4,1,2,0,0,11,7,4,2,2,6,1,1,5,4,6,0,3,2,0,5,1,3,5,0
6,0,0,7,0,0,2,5,5,0,0,4,7,6,1,0,14,1,6,3,2,3,7,10,3,0,0,0,4,0,0,3,0,1,2,0,0,1,2,2,0,8,1,1,4,3,5,0,1,14,9,0,0,5,0,2,7,2,0,0,2,0,2,0,2,0,0,0,4,4,2,3,6,0,0,11,5,8,4,4,3,0,2,6,4,2,0,0,2,1,3,0,2,2,0
6,0,1,4,0,7,2,3,4,0,1,2,4,8,3,3,17,0,5,6,7,6,8,11,6,0,0,0,2,3,2,4,0,15,4,1,0,0,5,5,1,6,1,6,2,1,4,0,1,8,6,0,0,7,4,4,5,9,0,1,1,2,6,0,1,1,0,1,8,3,1,0,3,1,1,9,8,4,3,5,3,1,2,6,2,9,0,1,3,2,2,0,5,4,1
6,0,0,4,0,1,4,6,4,0,0,3,5,6,0,0,15,0,6,2,8,6,8,6,2,2,0,0,2,4,1,4,1,0,3,3,0,0,2,1,2,4,0,2,8,1,6,0,1,16,8,0,2,4,4,5,8,5,1,0,2,1,2,0,0,0,2,2,2,3,2,5,6,0,1,12,12,6,4,5,6,1,2,7,2,2,1,0,1,3,5,0,5,5,0
6,0,0,2,1,2,5,8,4,0,5,3,7,3,0,5,19,0,13,1,2,7,11,11,8,1,1,0,5,7,0,6,0,5,3,0,0,0,5,1,0,9,1,1,3,2,5,0,1,16,8,0,0,10,2,2,11,10,1,0,8,1,4,0,0,0,0,0,6,5,3,1,5,0,0,15,12,3,3,2,11,3,2,8,6,11,1,4,3,3,8,3,7,0,1
6,0,3,3,0,0,1,1,3,2,1,3,3,3,4,0,10,0,6,0,4,7,9,12,3,1,1,4,0,7,5,5,9,1,1,6,0,1,5,0,0,4,0,2,1,1,6,0,1,10,2,0,1,4,2,2,5,8,3,1,2,0,2,0,0,0,0,0,2,1,0,4,2,0,0,9,4,1,4,4,6,2,2,5,2,0,0,1,2,3,2,0,4,1,3
6,0,0,1,0,1,0,2,3,0,0,1,2,3,1,0,10,0,4,0,2,4,3,8,3,0,0,0,0,0,1,4,0,0,3,0,0,0,1,0,0,7,0,2,0,2,1,0,0,11,0,0,0,4,2,0,4,5,0,0,1,3,5,1,0,0,0,0,4,3,0,3,0,0,0,6,11,2,0,3,3,0,1,5,0,4,0,0,0,0,0,0,0,2,2
6,0,1,5,0,1,5,6,2,1,0,7,5,6,0,0,20,2,10,3,6,11,8,13,3,1,0,2,2,3,2,3,0,3,0,1,0,0,1,0,0,12,2,0,1,1,5,0,2,18,7,0,0,4,6,3,6,6,1,0,2,0,4,1,0,0,0,0,2,2,0,1,3,0,1,14,7,3,4,4,10,4,1,10,7,3,0,0,0,2,2,0,3,8,3
6,0,0,2,0,2,5,6,3,0,1,1,5,8,0,0,21,1,9,5,5,9,5,6,4,2,1,3,1,2,2,5,0,0,1,1,0,1,2,2,0,5,2,0,3,0,9,0,0,17,6,0,1,6,2,2,3,6,0,0,4,0,3,0,0,0,0,1,5,1,2,2,1,0,0,13,9,1,4,5,7,1,0,7,10,6,1,5,3,1,6,1,0,1,2
6,0,0,4,0,0,2,4,8,1,2,8,3,11,8,6,20,0,18,2,5,10,19,17,3,6,0,0,1,3,2,6,2,7,0,1,0,0,1,6,0,2,1,0,4,0,4,0,2,22,3,4,0,3,2,5,9,8,3,0,3,1,1,1,0,0,0,4,11,4,2,1,1,0,4,9,3,7,1,4,5,3,3,10,14,7,0,1,3,0,4,2,0,5,0
6,0,0,2,0,1,2,4,3,0,0,5,3,5,2,7,19,1,18,0,5,14,6,14,3,1,0,4,1,4,5,4,0,2,1,1,0,3,2,0,4,4,0,1,4,0,3,0,3,17,8,4,0,4,2,3,4,7,2,0,2,0,5,0,0,0,0,1,5,0,1,1,4,0,7,14,8,6,2,6,9,1,1,10,2,3,0,4,5,2,1,0,5,3,3
6,0,0,1,0,0,1,3,3,2,1,2,4,10,2,3,19,0,13,2,2,8,2,18,4,1,0,0,0,5,1,5,0,0,1,2,0,0,2,4,0,7,4,1,4,0,1,0,0,7,4,0,0,8,2,2,3,2,1,0,4,2,2,0,0,0,1,6,3,0,2,2,3,0,6,16,6,1,5,2,4,1,1,5,8,7,0,1,0,4,8,0,1,2,1
6,0,0,1,0,0,0,3,5,0,0,3,4,3,0,1,15,0,6,2,5,3,3,4,5,2,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,5,1,1,3,0,4,0,1,11,5,0,0,8,2,7,1,4,1,0,2,2,1,0,0,0,4,2,1,1,4,1,0,0,0,9,9,1,1,1,5,0,2,6,3,2,1,0,1,3,6,0,1,2,3
6,0,0,3,0,0,0,6,2,1,1,2,4,3,0,3,20,1,9,1,2,8,9,9,0,0,0,8,1,0,0,2,0,2,2,1,0,1,0,0,0,5,3,1,4,0,3,0,0,14,10,2,1,7,2,3,3,6,0,0,1,1,3,0,0,0,1,0,1,2,0,3,1,0,7,11,7,3,2,1,9,2,1,7,0,2,1,0,1,0,1,0,3,0,4
6,0,0,2,0,1,0,3,2,1,0,4,0,8,0,1,19,0,5,0,2,4,2,8,5,0,0,0,3,2,1,5,0,0,3,2,0,1,3,3,0,2,1,6,1,0,5,0,0,5,4,3,1,4,0,4,3,6,0,0,4,0,7,0,0,0,0,1,2,2,0,2,3,0,1,9,9,3,2,1,3,4,1,5,1,1,0,8,1,0,2,0,1,3,2
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,5,0,0,1,1,1,1,0,3,2,3,0,1,17,0,3,2,0,1,5,2,1,0,0,0,0,1,0,3,0,0,1,2,0,0,1,3,0,3,1,0,12,0,2,0,2,4,2,0,0,3,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,9,0,3,1,0,4,0,1,0,3,1,0,3,1,0,0,0,2,0,1
8,0,1,6,0,0,0,2,2,1,0,0,2,5,0,8,8,0,4,1,3,6,5,2,7,1,0,0,0,0,0,1,2,0,3,0,0,0,1,3,1,5,1,1,4,0,2,0,2,11,11,0,0,3,1,0,1,6,0,0,0,3,0,0,0,0,0,0,7,1,3,1,2,1,3,6,1,0,4,1,6,1,1,4,3,5,0,3,1,0,0,1,1,1,2
8,0,1,2,0,0,1,0,1,1,0,1,4,0,3,2,14,2,3,1,1,4,1,2,4,0,0,0,1,1,0,2,2,0,1,0,0,1,1,3,0,2,0,1,8,0,2,0,1,8,4,0,0,6,0,2,0,2,0,0,1,1,0,0,0,0,1,2,2,0,1,3,0,0,1,12,0,0,1,1,3,0,1,6,2,3,0,1,1,0,0,0,3,0,2
8,0,0,6,0,2,0,1,3,3,0,1,0,7,2,1,15,0,8,1,1,4,0,16,2,0,1,2,0,1,8,0,0,2,0,2,0,2,3,3,0,5,0,1,5,2,2,0,2,12,10,0,1,4,1,3,0,5,1,0,1,1,0,0,0,0,0,1,4,5,2,2,7,1,2,8,5,0,2,1,7,1,4,4,8,4,0,3,2,1,1,0,0,1,1
8,0,0,3,0,0,0,0,2,5,1,1,3,5,5,0,15,1,8,0,3,7,5,9,4,0,0,0,3,2,4,3,1,1,3,2,0,2,2,8,0,3,2,0,7,1,4,0,4,13,8,0,0,4,1,8,4,5,2,0,2,4,1,1,0,0,0,1,1,3,0,2,6,0,3,13,3,1,4,2,10,3,1,7,7,4,0,0,2,0,4,1,3,1,1
8,0,0,8,0,0,9,1,4,2,0,3,7,7,1,3,17,0,6,1,1,12,3,8,10,0,0,4,0,2,2,0,2,8,1,1,0,3,1,3,0,4,0,0,4,0,4,0,4,12,8,0,1,6,2,0,3,3,1,0,5,2,0,0,0,0,0,1,5,1,3,2,6,0,1,12,2,0,2,1,10,1,1,7,1,4,0,4,2,2,4,0,2,1,0
8,0,1,4,0,0,1,10,4,3,0,4,3,7,1,4,16,3,6,5,1,6,6,4,8,0,0,0,0,0,1,4,3,1,2,3,0,0,3,6,0,8,1,2,7,0,4,0,4,9,6,1,0,5,2,2,4,8,0,0,2,4,1,0,0,0,3,1,2,3,4,4,1,0,1,15,5,1,4,1,7,1,1,4,3,4,1,0,1,0,2,0,4,1,1
8,0,0,3,0,0,3,0,3,2,0,4,2,7,1,5,21,0,19,3,1,8,12,6,8,1,1,3,3,3,0,4,2,0,2,0,0,2,2,3,0,3,0,0,7,0,5,0,3,16,9,5,0,6,1,13,3,6,4,1,2,1,0,0,0,0,1,2,1,4,4,3,2,0,3,12,1,1,2,0,7,2,3,4,16,3,0,4,1,0,5,2,6,1,3
8,0,1,2,0,0,1,1,2,0,0,4,2,5,0,2,12,1,2,2,6,1,2,2,7,0,0,0,0,1,3,2,0,0,2,2,0,0,0,0,0,1,0,1,6,0,4,0,6,8,10,0,0,4,2,1,2,7,2,0,4,0,0,1,0,0,0,0,2,0,1,3,2,0,2,11,1,2,3,2,6,1,2,4,2,6,0,1,0,0,6,1,4,1,1
8,0,1,4,0,0,2,2,4,2,3,0,3,9,3,2,17,0,6,4,1,7,0,9,11,0,1,3,1,1,0,4,3,0,2,1,0,1,3,3,1,2,1,2,3,0,3,0,4,11,8,0,0,4,1,2,3,3,2,0,4,3,1,0,0,0,1,2,2,2,0,4,8,0,1,10,8,0,6,4,8,2,3,3,5,3,0,3,0,3,1,0,2,1,1
8,0,0,3,0,0,1,0,0,0,0,2,1,5,2,7,19,0,17,9,3,5,9,10,6,0,1,1,0,2,0,2,2,0,3,1,0,1,2,2,0,3,1,1,6,1,1,0,4,19,12,3,1,5,3,5,10,3,1,0,0,1,0,0,0,0,0,1,1,2,1,2,4,0,0,8,1,5,9,6,11,4,5,4,15,4,0,1,3,1,5,0,1,0,2
8,0,0,4,1,0,6,2,2,3,1,6,7,11,1,2,20,1,4,3,1,3,10,15,7,0,1,0,0,3,0,4,3,4,0,0,0,1,0,2,0,3,0,0,2,1,7,0,6,10,5,0,0,6,2,10,9,5,2,0,2,1,0,0,0,1,0,1,4,4,0,3,6,0,7,16,3,0,7,1,8,0,6,5,6,5,0,1,2,1,1,0,3,2,1
8,0,2,4,1,1,4,8,3,1,2,5,1,11,4,3,22,1,11,2,3,16,4,19,8,3,2,0,0,2,3,6,4,4,0,0,1,4,9,3,3,1,8,2,6,0,2,2,9,15,8,11,3,14,3,19,11,6,2,0,5,3,1,0,0,0,1,2,1,1,4,0,3,0,9,10,2,15,14,1,6,1,3,12,16,7,0,7,1,2,12,7,5,2,2
